1760552390.067330529,---
1760552390.068608117,0.40832650223330813
1760552390.069228122,---
1760552390.070580878,0.4078658498211417
1760552390.071180646,---
1760552390.072591402,0.4179125007284504
1760552390.073199279,---
1760552390.074576786,0.4262432476420596
1760552390.075349468,---
1760552390.076565055,0.4328631992607434
1760552390.077216224,---
1760552390.078686373,0.437871993633685
1760552390.079348043,---
1760552390.080579008,0.44146826817078827
1760552390.081202332,---
1760552390.082632400,0.4439810345779718
1760552390.083316896,---
1760552390.084705391,0.44539633998040834
1760552390.085326880,---
1760552390.086603428,0.4460848845419977
1760552390.087207453,---
1760552390.088592849,0.44623121510839314
1760552390.089192463,---
1760552390.090639900,0.4460011621734842
1760552390.091340788,---
1760552390.092611774,0.44553294252443904
1760552390.093212731,---
1760552390.094604544,0.44493535801181455
1760552390.095250460,---
1760552390.096655252,0.44429051779090556
1760552390.097264923,---
1760552390.099066578,0.4436570906212846
1760552390.099656166,---
1760552390.100723096,0.4430740321244928
1760552390.101400407,---
1760552390.102743222,0.4425643570614556
1760552390.103381530,---
1760552390.104727361,0.4421404019690045
1760552390.105358665,---
1760552390.106718455,0.4521838814416937
1760552390.107386455,---
1760552390.108711013,0.4607444629070041
1760552390.109338697,---
1760552390.110651696,0.46739180454863904
1760552390.111263851,---
1760552390.112747684,0.4724036800729458
1760552390.113368477,---
1760552390.114720824,0.47630613170956954
1760552390.115503083,---
1760552390.116707648,0.478653220401886
1760552390.117320570,---
1760552390.118712597,0.4802446951036895
1760552390.119300635,---
1760552390.120728000,0.48086557230010235
1760552390.121416412,---
1760552390.122761602,0.48099106915515
1760552390.123367981,---
1760552390.124777554,0.4806746638020892
1760552390.125465488,---
1760552390.126778265,0.48008530108544056
1760552390.127464189,---
1760552390.128762771,0.47940068145985054
1760552390.129403967,---
1760552390.130848873,0.47868648615044657
1760552390.131470708,---
1760552390.133055639,0.4779867905205245
1760552390.133632327,---
1760552390.134887066,0.47756238076772095
1760552390.135497502,---
1760552390.136762454,0.4769433170663216
1760552390.137374983,---
1760552390.138902006,0.4764214713909454
1760552390.139472898,---
1760552390.140873814,0.4863641498685329
1760552390.141504399,---
1760552390.142869425,0.4948612594761782
1760552390.143473092,---
1760552390.144830251,0.5013422910362821
1760552390.145421515,---
1760552390.146838467,0.5068305042948341
1760552390.147406474,---
1760552390.148839281,0.5109738697648732
1760552390.149428125,---
1760552390.150850182,0.5143898950867477
1760552390.151403996,---
1760552390.152840331,0.5132664632064713
1760552390.153393032,---
1760552390.154794486,0.5107039818313726
1760552390.155354007,---
1760552390.156886758,0.5147903353214585
1760552390.157439126,---
1760552390.158914518,0.5180783145678821
1760552390.159522036,---
1760552390.160889818,0.5194009168209184
1760552390.161470005,---
1760552390.163004983,0.5197080955207284
1760552390.163560842,---
1760552390.164865024,0.5192894600538099
1760552390.165478020,---
1760552390.167076505,0.5161955361907082
1760552390.167715639,---
1760552390.168903070,0.5130263513454307
1760552390.169477839,---
1760552390.170977184,0.5152878282004097
1760552390.171612149,---
1760552390.172941802,0.5176035207248778
1760552390.173497732,---
1760552390.174963965,0.5232154684400868
1760552390.175532807,---
1760552390.176877098,0.5279058772237413
1760552390.177479038,---
1760552390.178963613,0.531308219837756
1760552390.179584120,---
1760552390.180855887,0.5340695165785574
1760552390.181416229,---
1760552390.182876288,0.5366983584489143
1760552390.183492017,---
1760552390.184872405,0.5387437785351289
1760552390.185467444,---
1760552390.186900441,0.5403780257090153
1760552390.187439239,---
1760552390.189036180,0.541636676799316
1760552390.189660235,---
1760552390.190840278,0.5428858541537022
1760552390.191410867,---
1760552390.192912173,0.5432156915240247
1760552390.193495994,---
1760552390.194954899,0.5435209533743526
1760552390.195532576,---
1760552390.196822628,0.5441309326965541
1760552390.197474436,---
1760552390.199172464,0.5446117573021592
1760552390.199815730,---
1760552390.201084027,0.5455645665912557
1760552390.201707370,---
1760552390.202989703,0.5461091898736172
1760552390.203560172,---
1760552390.204980969,0.546504057832434
1760552390.205594600,---
1760552390.206934599,0.5465620170607735
1760552390.207523157,---
1760552390.208878366,0.5573994554678577
1760552390.209503592,---
1760552390.210907909,0.5660873335533785
1760552390.211478783,---
1760552390.212915568,0.5727889521379211
1760552390.213485670,---
1760552390.214982263,0.57768008075507
1760552390.215546198,---
1760552390.216878317,0.5810152658812743
1760552390.217456099,---
1760552390.218940785,0.5830685126352078
1760552390.219476502,---
1760552390.220913154,0.5841105337721685
1760552390.221511186,---
1760552390.223055137,0.5843921673161689
1760552390.223657295,---
1760552390.224950566,0.584126951220597
1760552390.225514064,---
1760552390.226920313,0.5834949864712657
1760552390.227512937,---
1760552390.228953124,0.582658732958413
1760552390.229515489,---
1760552390.230871396,0.5817429561431327
1760552390.231472431,---
1760552390.232983369,0.5809814637437893
1760552390.233609658,---
1760552390.235075300,0.5800620637577268
1760552390.235686975,---
1760552390.236917253,0.5792706914100387
1760552390.237500944,---
1760552390.239103402,0.5786098053402599
1760552390.239738156,---
1760552390.240928707,0.578079654490306
1760552390.241491095,---
1760552390.242958369,0.5881408240868294
1760552390.243550769,---
1760552390.244860563,0.5964047889480482
1760552390.245482600,---
1760552390.246926920,0.6029612741243654
1760552390.247518247,---
1760552390.248979023,0.6079166360202578
1760552390.249556445,---
1760552390.250987373,0.611534886187052
1760552390.251596261,---
1760552390.252985483,0.6138238218706619
1760552390.253565194,---
1760552390.255280997,0.61532254877336
1760552390.255950625,---
1760552390.256887179,0.6159921553295101
1760552390.257520926,---
1760552390.258859019,0.6163486062968638
1760552390.259476130,---
1760552390.260928466,0.616079375677301
1760552390.261463128,---
1760552390.262860852,0.6155993804677864
1760552390.263482522,---
1760552390.264886739,0.6149991796449361
1760552390.265563394,---
1760552390.267183975,0.6143550503099631
1760552390.267898483,---
1760552390.269150855,0.6138560247016182
1760552390.269806264,---
1760552390.271097196,0.6132214579204788
1760552390.271799864,---
1760552390.273446344,0.6126831541987314
1760552390.274136861,---
1760552390.275099967,0.6122323144629159
1760552390.275754087,---
1760552390.276901329,0.6222418646691251
1760552390.277496212,---
1760552390.278967155,0.6305720859895975
1760552390.279557833,---
1760552390.280872092,0.6371694528595938
1760552390.281474489,---
1760552390.282893804,0.6421583726737615
1760552390.283464595,---
1760552390.284920492,0.6459379176774157
1760552390.285480612,---
1760552390.287006493,0.6482780085924261
1760552390.287602009,---
1760552390.288872962,0.6496747959674682
1760552390.289495568,---
1760552390.290973743,0.6503365280826028
1760552390.291536007,---
1760552390.292889518,0.6504563838512978
1760552390.293455230,---
1760552390.295017600,0.6503827336461834
1760552390.295580735,---
1760552390.296958693,0.6498307715612132
1760552390.297535088,---
1760552390.299214144,0.64917214022176
1760552390.299915862,---
1760552390.301069500,0.6484735239820724
1760552390.301672519,---
1760552390.303051072,0.64779224091657
1760552390.303671437,---
1760552390.304976900,0.6471681739002648
1760552390.305588465,---
1760552390.306955221,0.6466244034760906
1760552390.307554756,---
1760552390.309026027,0.6461714321772164
1760552390.309599411,---
1760552390.310879590,0.6561830282162503
1760552390.311468762,---
1760552390.312925551,0.6646721344709297
1760552390.313479221,---
1760552390.315024110,0.6712323317412324
1760552390.315571211,---
1760552390.316817889,0.6761973176704913
1760552390.317406449,---
1760552390.318970520,0.6797596632687221
1760552390.319561909,---
1760552390.320913079,0.682348079218257
1760552390.321512185,---
1760552390.322965652,0.6837209266956122
1760552390.323580297,---
1760552390.324893842,0.684362918884591
1760552390.325475060,---
1760552390.326916513,0.6844669372415559
1760552390.327466636,---
1760552390.328967287,0.684199299716549
1760552390.329615862,---
1760552390.330905868,0.6836985489361561
1760552390.331512902,---
1760552390.333157986,0.6830733904573926
1760552390.333790015,---
1760552390.335017843,0.6824056194193964
1760552390.335638836,---
1760552390.336881013,0.681753459575384
1760552390.337493064,---
1760552390.338871157,0.6811553722132142
1760552390.339460145,---
1760552390.340908223,0.6806339040785004
1760552390.341455907,---
1760552390.342836412,0.6803227046997999
1760552390.343385245,---
1760552390.344879721,0.6903788954118533
1760552390.345439439,---
1760552390.346892466,0.6986760844260793
1760552390.347513049,---
1760552390.348929681,0.7052388992785353
1760552390.349485064,---
1760552390.350974654,0.7103953665551493
1760552390.351561615,---
1760552390.352872541,0.7139066029360709
1760552390.353436719,---
1760552390.354980352,0.7162338324925055
1760552390.355525653,---
1760552390.356861857,0.717617372961558
1760552390.357516121,---
1760552390.359002687,0.7182720553748955
1760552390.359582242,---
1760552390.360938321,0.7183918354033066
1760552390.361504417,---
1760552390.363057332,0.7181423388498094
1760552390.363633202,---
1760552390.364916242,0.7176596662257572
1760552390.365468112,---
1760552390.367021866,0.7170511281211939
1760552390.367581034,---
1760552390.369133723,0.7163976040811513
1760552390.369820922,---
1760552390.371149123,0.7157568239174908
1760552390.371788372,---
1760552390.372914508,0.715167072437818
1760552390.373487962,---
1760552390.374927586,0.7146509490639281
1760552390.375487604,---
1760552390.376890014,0.7142189267864661
1760552390.377435110,---
1760552390.378948799,0.7242790702566116
1760552390.379590858,---
1760552390.380886819,0.7326132885346047
1760552390.381462082,---
1760552390.382845823,0.7392057889918534
1760552390.383439976,---
1760552390.384844865,0.7441853047595549
1760552390.385467234,---
1760552390.386980929,0.7479315770835938
1760552390.387555462,---
1760552390.388858183,0.7504857470065435
1760552390.389426501,---
1760552390.390881495,0.7518280929596655
1760552390.391520172,---
1760552390.392908782,0.7524404800415446
1760552390.393481029,---
1760552390.394921956,0.75251530585963
1760552390.395475969,---
1760552390.396968622,0.7522209413767053
1760552390.397546578,---
1760552390.399142986,0.7516963616650324
1760552390.399787980,---
1760552390.400948838,0.7510504185823546
1760552390.401549209,---
1760552390.402928535,0.7503647290490008
1760552390.403499758,---
1760552390.405024131,0.7496971501543028
1760552390.405595630,---
1760552390.406934172,0.7490856811423934
1760552390.407480573,---
1760552390.408960730,0.7485523827627472
1760552390.409518844,---
1760552390.410942666,0.748107061012498
1760552390.411489985,---
1760552390.412983896,0.7581993651088083
1760552390.413507030,---
1760552390.414955190,0.766524547413521
1760552390.415501674,---
1760552390.416907174,0.7731243165144014
1760552390.417463278,---
1760552390.418961481,0.7781003518962527
1760552390.419490573,---
1760552390.420968341,0.7816604436040304
1760552390.421513860,---
1760552390.422920199,0.7840330752961484
1760552390.423517621,---
1760552390.424898972,0.7854497621288277
1760552390.425458763,---
1760552390.426931773,0.786128550138728
1760552390.427472325,---
1760552390.428920012,0.786264581621572
1760552390.429459932,---
1760552390.431020062,0.7860249691749283
1760552390.431575279,---
1760552390.433000222,0.7855471108532686
1760552390.433610518,---
1760552390.435005557,0.7849729277958631
1760552390.435557963,---
1760552390.436957437,0.7843670353472592
1760552390.437543045,---
1760552390.438980857,0.7837649764586325
1760552390.439545389,---
1760552390.441039060,0.7832037355676175
1760552390.441580679,---
1760552390.442855390,0.7827027612854301
1760552390.443437286,---
1760552390.444888803,0.7822603237458309
1760552390.445427960,---
1760552390.446854711,0.7923425831332439
1760552390.447443656,---
1760552390.448873088,0.8006646618910547
1760552390.449468971,---
1760552390.450890633,0.8072346294445901
1760552390.451442909,---
1760552390.452910071,0.8121750445250793
1760552390.453444139,---
1760552390.454891882,0.8156931205343805
1760552390.455507917,---
1760552390.456927518,0.8180759650347751
1760552390.457463974,---
1760552390.458951215,0.819519622187261
1760552390.459597532,---
1760552390.460943183,0.8202326690621963
1760552390.461497177,---
1760552390.462926666,0.8203860728360428
1760552390.463523182,---
1760552390.464910214,0.820144524545991
1760552390.465463636,---
1760552390.467111378,0.8196469609541969
1760552390.467758620,---
1760552390.468977925,0.8190507425160013
1760552390.469529304,---
1760552390.471028332,0.8183770744551317
1760552390.471578239,---
1760552390.472958696,0.8176820458877007
1760552390.473504524,---
1760552390.474988768,0.8170255780763446
1760552390.475532926,---
1760552390.477007353,0.8164255326483811
1760552390.477646918,---
1760552390.478847516,0.8159016106235414
1760552390.479436256,---
1760552390.480920534,0.8259260910899934
1760552390.481478435,---
1760552390.482907054,0.834236995526582
1760552390.483456862,---
1760552390.484878492,0.8408307663078854
1760552390.485433493,---
1760552390.486875271,0.8458127477984239
1760552390.487432411,---
1760552390.488890919,0.849402850464921
1760552390.489456332,---
1760552390.490918107,0.8518144632294579
1760552390.491459537,---
1760552390.492916995,0.8532494800496634
1760552390.493462572,---
1760552390.494912336,0.8539383784553792
1760552390.495466592,---
1760552390.496879536,0.8541469131042823
1760552390.497493021,---
1760552390.498971782,0.8539342520306051
1760552390.499572964,---
1760552390.501148364,0.8534468287324992
1760552390.501879080,---
1760552390.503075298,0.8528013237230091
1760552390.503699063,---
1760552390.504920394,0.8520873997631465
1760552390.505520177,---
1760552390.507014741,0.8513708741804499
1760552390.507572646,---
1760552390.508835273,0.8506970564730834
1760552390.509471209,---
1760552390.510984750,0.8500943569914218
1760552390.511548647,---
1760552390.512931605,0.8495778166745553
1760552390.513473906,---
1760552390.514818531,0.8596342085235807
1760552390.515398951,---
1760552390.516947139,0.8680080818108771
1760552390.517491667,---
1760552390.518984047,0.8746887468738896
1760552390.519583481,---
1760552390.520940634,0.8797472437820821
1760552390.521537038,---
1760552390.522930763,0.8833784016256176
1760552390.523475580,---
1760552390.524949082,0.8858024246745809
1760552390.525529511,---
1760552390.527019069,0.8872465508381968
1760552390.527575231,---
1760552390.529044081,0.8879278165760383
1760552390.529636659,---
1760552390.530981802,0.8880428286982917
1760552390.531535656,---
1760552390.533043340,0.8877618643574651
1760552390.533629413,---
1760552390.534973387,0.8872264926707849
1760552390.535581281,---
1760552390.536993874,0.886549735802628
1760552390.537550818,---
1760552390.538986875,0.8858179648538681
1760552390.539553039,---
1760552390.540938776,0.8850938672067988
1760552390.541524657,---
1760552390.542966434,0.8844199633183999
1760552390.543522168,---
1760552390.544853853,0.8838222804960251
1760552390.545492521,---
1760552390.547016587,0.8833139045926175
1760552390.547612615,---
1760552390.548983265,0.8933819364224105
1760552390.549581684,---
1760552390.550912406,0.9017705980222507
1760552390.551520176,---
1760552390.552978186,0.9084597675510303
1760552390.553594268,---
1760552390.554909943,0.913525652752447
1760552390.555672454,---
1760552390.556965621,0.917163033522436
1760552390.557537081,---
1760552390.558904536,0.9195921240551274
1760552390.559486677,---
1760552390.561020552,0.9210402348561046
1760552390.561600658,---
1760552390.562890475,0.9217245111234758
1760552390.563619796,---
1760552390.565066387,0.921841685161445
1760552390.565648140,---
1760552390.567043285,0.9215621639208448
1760552390.567628117,---
1760552390.568977650,0.9210276428446895
1760552390.569635578,---
1760552390.571136758,0.9203512623851053
1760552390.571833482,---
1760552390.573025493,0.9196195013288373
1760552390.573616419,---
1760552390.574941873,0.91889514286907
1760552390.575521845,---
1760552390.576942269,0.918220790862691
1760552390.577563818,---
1760552390.578932167,0.9176225435682546
1760552390.579622474,---
1760552390.580940245,0.9171135456303565
1760552390.581543696,---
1760552390.582808082,0.9271793937068505
1760552390.583411213,---
1760552390.584927579,0.9355620742696419
1760552390.585527663,---
1760552390.586840892,0.9422518366442957
1760552390.587514156,---
1760552390.589053241,0.9473187563950072
1760552390.589702767,---
1760552390.590957736,0.950957262614444
1760552390.591577014,---
1760552390.593032876,0.9533874565335335
1760552390.593687845,---
1760552390.594936318,0.9548365662990949
1760552390.595536335,---
1760552390.597029304,0.9555216831432616
1760552390.597656631,---
1760552390.599221499,0.9556395127605724
1760552390.599892265,---
1760552390.601039902,0.9553604588737392
1760552390.601613338,---
1760552390.602893925,0.9548262317638845
1760552390.603473371,---
1760552390.604936539,0.9541499989705502
1760552390.605483249,---
1760552390.607044119,0.9534182730803572
1760552390.607610926,---
1760552390.608871612,0.9526938730333802
1760552390.609535443,---
1760552390.611078233,0.9520194366745413
1760552390.611674003,---
1760552390.612894480,0.9514210919355399
1760552390.613455505,---
1760552390.614932844,0.9509120073354339
1760552390.615471725,---
1760552390.616939298,0.9609769530341682
1760552390.617478257,---
1760552390.618850481,0.9693600133791646
1760552390.619408237,---
1760552390.620880231,0.97604424190535
1760552390.621430576,---
1760552390.622919744,0.9811131337899235
1760552390.623455986,---
1760552390.624857292,0.9847534506511346
1760552390.625408988,---
1760552390.626924431,0.9871851472697871
1760552390.627589859,---
1760552390.628857717,0.9886354221449325
1760552390.629437654,---
1760552390.630931517,0.9893213826321166
1760552390.631459637,---
1760552390.632873790,0.9894397765767404
1760552390.633478612,---
1760552390.635022889,0.9891610625198497
1760552390.635564543,---
1760552390.636840327,0.9886270074564951
1760552390.637382071,---
1760552390.638926056,0.9879508302413087
1760552390.639466883,---
